tile_id,cloud_cover,date,spatial_cover,http_links,s3_links
T14SLE,1,2022-03-03,100,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14SLE.2022062T172119.v2.0/HLS.S30.T14SLE.2022062T172119.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14SLE.2022062T172119.v2.0/HLS.S30.T14SLE.2022062T172119.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14SLE.2022062T172119.v2.0/HLS.S30.T14SLE.2022062T172119.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14SLE.2022062T172119.v2.0/HLS.S30.T14SLE.2022062T172119.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14SLE.2022062T172119.v2.0/HLS.S30.T14SLE.2022062T172119.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14SLE.2022062T172119.v2.0/HLS.S30.T14SLE.2022062T172119.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14SLE.2022062T172119.v2.0/HLS.S30.T14SLE.2022062T172119.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T14SLE.2022062T172119.v2.0/HLS.S30.T14SLE.2022062T172119.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T14SLE.2022062T172119.v2.0/HLS.S30.T14SLE.2022062T172119.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T14SLE.2022062T172119.v2.0/HLS.S30.T14SLE.2022062T172119.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T14SLE.2022062T172119.v2.0/HLS.S30.T14SLE.2022062T172119.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T14SLE.2022062T172119.v2.0/HLS.S30.T14SLE.2022062T172119.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T14SLE.2022062T172119.v2.0/HLS.S30.T14SLE.2022062T172119.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T14SLE.2022062T172119.v2.0/HLS.S30.T14SLE.2022062T172119.v2.0.Fmask.tif'}"
T14SLE,1,2022-05-02,100,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14SLE.2022122T171849.v2.0/HLS.S30.T14SLE.2022122T171849.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14SLE.2022122T171849.v2.0/HLS.S30.T14SLE.2022122T171849.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14SLE.2022122T171849.v2.0/HLS.S30.T14SLE.2022122T171849.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14SLE.2022122T171849.v2.0/HLS.S30.T14SLE.2022122T171849.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14SLE.2022122T171849.v2.0/HLS.S30.T14SLE.2022122T171849.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14SLE.2022122T171849.v2.0/HLS.S30.T14SLE.2022122T171849.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14SLE.2022122T171849.v2.0/HLS.S30.T14SLE.2022122T171849.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T14SLE.2022122T171849.v2.0/HLS.S30.T14SLE.2022122T171849.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T14SLE.2022122T171849.v2.0/HLS.S30.T14SLE.2022122T171849.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T14SLE.2022122T171849.v2.0/HLS.S30.T14SLE.2022122T171849.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T14SLE.2022122T171849.v2.0/HLS.S30.T14SLE.2022122T171849.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T14SLE.2022122T171849.v2.0/HLS.S30.T14SLE.2022122T171849.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T14SLE.2022122T171849.v2.0/HLS.S30.T14SLE.2022122T171849.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T14SLE.2022122T171849.v2.0/HLS.S30.T14SLE.2022122T171849.v2.0.Fmask.tif'}"
T14SLE,1,2022-09-09,100,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14SLE.2022252T171859.v2.0/HLS.S30.T14SLE.2022252T171859.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14SLE.2022252T171859.v2.0/HLS.S30.T14SLE.2022252T171859.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14SLE.2022252T171859.v2.0/HLS.S30.T14SLE.2022252T171859.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14SLE.2022252T171859.v2.0/HLS.S30.T14SLE.2022252T171859.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14SLE.2022252T171859.v2.0/HLS.S30.T14SLE.2022252T171859.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14SLE.2022252T171859.v2.0/HLS.S30.T14SLE.2022252T171859.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14SLE.2022252T171859.v2.0/HLS.S30.T14SLE.2022252T171859.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T14SLE.2022252T171859.v2.0/HLS.S30.T14SLE.2022252T171859.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T14SLE.2022252T171859.v2.0/HLS.S30.T14SLE.2022252T171859.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T14SLE.2022252T171859.v2.0/HLS.S30.T14SLE.2022252T171859.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T14SLE.2022252T171859.v2.0/HLS.S30.T14SLE.2022252T171859.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T14SLE.2022252T171859.v2.0/HLS.S30.T14SLE.2022252T171859.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T14SLE.2022252T171859.v2.0/HLS.S30.T14SLE.2022252T171859.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T14SLE.2022252T171859.v2.0/HLS.S30.T14SLE.2022252T171859.v2.0.Fmask.tif'}"
T14TNQ,2,2022-03-01,99,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TNQ.2022060T173241.v2.0/HLS.S30.T14TNQ.2022060T173241.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TNQ.2022060T173241.v2.0/HLS.S30.T14TNQ.2022060T173241.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TNQ.2022060T173241.v2.0/HLS.S30.T14TNQ.2022060T173241.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TNQ.2022060T173241.v2.0/HLS.S30.T14TNQ.2022060T173241.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TNQ.2022060T173241.v2.0/HLS.S30.T14TNQ.2022060T173241.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TNQ.2022060T173241.v2.0/HLS.S30.T14TNQ.2022060T173241.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TNQ.2022060T173241.v2.0/HLS.S30.T14TNQ.2022060T173241.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T14TNQ.2022060T173241.v2.0/HLS.S30.T14TNQ.2022060T173241.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T14TNQ.2022060T173241.v2.0/HLS.S30.T14TNQ.2022060T173241.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T14TNQ.2022060T173241.v2.0/HLS.S30.T14TNQ.2022060T173241.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T14TNQ.2022060T173241.v2.0/HLS.S30.T14TNQ.2022060T173241.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T14TNQ.2022060T173241.v2.0/HLS.S30.T14TNQ.2022060T173241.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T14TNQ.2022060T173241.v2.0/HLS.S30.T14TNQ.2022060T173241.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T14TNQ.2022060T173241.v2.0/HLS.S30.T14TNQ.2022060T173241.v2.0.Fmask.tif'}"
T14TNQ,0,2022-07-19,99,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TNQ.2022200T172911.v2.0/HLS.S30.T14TNQ.2022200T172911.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TNQ.2022200T172911.v2.0/HLS.S30.T14TNQ.2022200T172911.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TNQ.2022200T172911.v2.0/HLS.S30.T14TNQ.2022200T172911.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TNQ.2022200T172911.v2.0/HLS.S30.T14TNQ.2022200T172911.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TNQ.2022200T172911.v2.0/HLS.S30.T14TNQ.2022200T172911.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TNQ.2022200T172911.v2.0/HLS.S30.T14TNQ.2022200T172911.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TNQ.2022200T172911.v2.0/HLS.S30.T14TNQ.2022200T172911.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T14TNQ.2022200T172911.v2.0/HLS.S30.T14TNQ.2022200T172911.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T14TNQ.2022200T172911.v2.0/HLS.S30.T14TNQ.2022200T172911.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T14TNQ.2022200T172911.v2.0/HLS.S30.T14TNQ.2022200T172911.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T14TNQ.2022200T172911.v2.0/HLS.S30.T14TNQ.2022200T172911.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T14TNQ.2022200T172911.v2.0/HLS.S30.T14TNQ.2022200T172911.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T14TNQ.2022200T172911.v2.0/HLS.S30.T14TNQ.2022200T172911.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T14TNQ.2022200T172911.v2.0/HLS.S30.T14TNQ.2022200T172911.v2.0.Fmask.tif'}"
T14TNQ,0,2022-09-12,99,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TNQ.2022255T172859.v2.0/HLS.S30.T14TNQ.2022255T172859.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TNQ.2022255T172859.v2.0/HLS.S30.T14TNQ.2022255T172859.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TNQ.2022255T172859.v2.0/HLS.S30.T14TNQ.2022255T172859.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TNQ.2022255T172859.v2.0/HLS.S30.T14TNQ.2022255T172859.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TNQ.2022255T172859.v2.0/HLS.S30.T14TNQ.2022255T172859.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TNQ.2022255T172859.v2.0/HLS.S30.T14TNQ.2022255T172859.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TNQ.2022255T172859.v2.0/HLS.S30.T14TNQ.2022255T172859.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T14TNQ.2022255T172859.v2.0/HLS.S30.T14TNQ.2022255T172859.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T14TNQ.2022255T172859.v2.0/HLS.S30.T14TNQ.2022255T172859.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T14TNQ.2022255T172859.v2.0/HLS.S30.T14TNQ.2022255T172859.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T14TNQ.2022255T172859.v2.0/HLS.S30.T14TNQ.2022255T172859.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T14TNQ.2022255T172859.v2.0/HLS.S30.T14TNQ.2022255T172859.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T14TNQ.2022255T172859.v2.0/HLS.S30.T14TNQ.2022255T172859.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T14TNQ.2022255T172859.v2.0/HLS.S30.T14TNQ.2022255T172859.v2.0.Fmask.tif'}"
T14RPV,0,2022-03-10,81,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPV.2022069T171029.v2.0/HLS.S30.T14RPV.2022069T171029.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPV.2022069T171029.v2.0/HLS.S30.T14RPV.2022069T171029.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPV.2022069T171029.v2.0/HLS.S30.T14RPV.2022069T171029.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPV.2022069T171029.v2.0/HLS.S30.T14RPV.2022069T171029.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPV.2022069T171029.v2.0/HLS.S30.T14RPV.2022069T171029.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPV.2022069T171029.v2.0/HLS.S30.T14RPV.2022069T171029.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPV.2022069T171029.v2.0/HLS.S30.T14RPV.2022069T171029.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T14RPV.2022069T171029.v2.0/HLS.S30.T14RPV.2022069T171029.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T14RPV.2022069T171029.v2.0/HLS.S30.T14RPV.2022069T171029.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T14RPV.2022069T171029.v2.0/HLS.S30.T14RPV.2022069T171029.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T14RPV.2022069T171029.v2.0/HLS.S30.T14RPV.2022069T171029.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T14RPV.2022069T171029.v2.0/HLS.S30.T14RPV.2022069T171029.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T14RPV.2022069T171029.v2.0/HLS.S30.T14RPV.2022069T171029.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T14RPV.2022069T171029.v2.0/HLS.S30.T14RPV.2022069T171029.v2.0.Fmask.tif'}"
T14RPV,3,2022-05-19,80,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPV.2022139T170849.v2.0/HLS.S30.T14RPV.2022139T170849.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPV.2022139T170849.v2.0/HLS.S30.T14RPV.2022139T170849.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPV.2022139T170849.v2.0/HLS.S30.T14RPV.2022139T170849.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPV.2022139T170849.v2.0/HLS.S30.T14RPV.2022139T170849.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPV.2022139T170849.v2.0/HLS.S30.T14RPV.2022139T170849.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPV.2022139T170849.v2.0/HLS.S30.T14RPV.2022139T170849.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPV.2022139T170849.v2.0/HLS.S30.T14RPV.2022139T170849.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T14RPV.2022139T170849.v2.0/HLS.S30.T14RPV.2022139T170849.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T14RPV.2022139T170849.v2.0/HLS.S30.T14RPV.2022139T170849.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T14RPV.2022139T170849.v2.0/HLS.S30.T14RPV.2022139T170849.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T14RPV.2022139T170849.v2.0/HLS.S30.T14RPV.2022139T170849.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T14RPV.2022139T170849.v2.0/HLS.S30.T14RPV.2022139T170849.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T14RPV.2022139T170849.v2.0/HLS.S30.T14RPV.2022139T170849.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T14RPV.2022139T170849.v2.0/HLS.S30.T14RPV.2022139T170849.v2.0.Fmask.tif'}"
T14RPV,2,2022-09-26,81,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPV.2022269T171049.v2.0/HLS.S30.T14RPV.2022269T171049.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPV.2022269T171049.v2.0/HLS.S30.T14RPV.2022269T171049.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPV.2022269T171049.v2.0/HLS.S30.T14RPV.2022269T171049.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPV.2022269T171049.v2.0/HLS.S30.T14RPV.2022269T171049.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPV.2022269T171049.v2.0/HLS.S30.T14RPV.2022269T171049.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPV.2022269T171049.v2.0/HLS.S30.T14RPV.2022269T171049.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPV.2022269T171049.v2.0/HLS.S30.T14RPV.2022269T171049.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T14RPV.2022269T171049.v2.0/HLS.S30.T14RPV.2022269T171049.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T14RPV.2022269T171049.v2.0/HLS.S30.T14RPV.2022269T171049.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T14RPV.2022269T171049.v2.0/HLS.S30.T14RPV.2022269T171049.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T14RPV.2022269T171049.v2.0/HLS.S30.T14RPV.2022269T171049.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T14RPV.2022269T171049.v2.0/HLS.S30.T14RPV.2022269T171049.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T14RPV.2022269T171049.v2.0/HLS.S30.T14RPV.2022269T171049.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T14RPV.2022269T171049.v2.0/HLS.S30.T14RPV.2022269T171049.v2.0.Fmask.tif'}"
T15TWJ,1,2022-03-12,99,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15TWJ.2022071T170111.v2.0/HLS.S30.T15TWJ.2022071T170111.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15TWJ.2022071T170111.v2.0/HLS.S30.T15TWJ.2022071T170111.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15TWJ.2022071T170111.v2.0/HLS.S30.T15TWJ.2022071T170111.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15TWJ.2022071T170111.v2.0/HLS.S30.T15TWJ.2022071T170111.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15TWJ.2022071T170111.v2.0/HLS.S30.T15TWJ.2022071T170111.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15TWJ.2022071T170111.v2.0/HLS.S30.T15TWJ.2022071T170111.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15TWJ.2022071T170111.v2.0/HLS.S30.T15TWJ.2022071T170111.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T15TWJ.2022071T170111.v2.0/HLS.S30.T15TWJ.2022071T170111.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T15TWJ.2022071T170111.v2.0/HLS.S30.T15TWJ.2022071T170111.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T15TWJ.2022071T170111.v2.0/HLS.S30.T15TWJ.2022071T170111.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T15TWJ.2022071T170111.v2.0/HLS.S30.T15TWJ.2022071T170111.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T15TWJ.2022071T170111.v2.0/HLS.S30.T15TWJ.2022071T170111.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T15TWJ.2022071T170111.v2.0/HLS.S30.T15TWJ.2022071T170111.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T15TWJ.2022071T170111.v2.0/HLS.S30.T15TWJ.2022071T170111.v2.0.Fmask.tif'}"
